title,content,link
이벤트 내부 구조가 궁금합니다!!!,"임의의 전체동작을 행하는 함수 Func가 있고서로 다른 동작을 하는 함수 A~Z까지가 있다고 가정할 때voidFunc(){A();B();C();......Z();}로 정의가 될텐데Func함수를 관여하는 이벤트가 여러개가 있다하면(예를 들어마우스 클릭 이벤트 E-A,마우스 오버 이벤트 E-B,키보드 클릭 이벤트 E-C 등)voidFunc(){A();E-A()호출 확인
    E-B()호출 확인
    E-C()호출 확인B();E-A()호출 확인
    E-B()호출 확인
    E-C()호출 확인....Z();E-A()호출 확인
    E-B()호출 확인
    E-C()호출 확인}이런식으로 돌아가는건가요?제 생각에는 이벤트 전체를 관리하는 E() 함수에 이벤트 고유번호로 어떤 이벤트를 인식하는지 확인할 것 같은데사실 내부적으로는 위와 같은 상황이 아닌건가 해서요 ...또한 이벤트 하나하나는 스레드로 확인하는건지 궁금합니다 !",http://okky.kr/article/1210484
C# 또는 C++ 을 활용한 Windows 제어,"안녕하세요. 초보 개발자입니다.특정 시간이 되면 PC를 자동으로 꺼지게 하고,다시 부팅하더라도 사용하지 못하도록 Screen Saver를 띄울 수 있는 방법이 있을까요?아무래도, 다시 부팅했을 때도 실행되게 하려면 서비스 등록을 해야 할 것 같은데해당 서비스를 PC 사용자가 강제로 종료하지 못하도록 할 수 있는 방법도 있을지 궁금합니다.아시는 분들께서는 부디 힌트라도 슬쩍 주시면 감사하겠습니다...ㅠ모두 좋은 하루 되세요~!",http://okky.kr/article/1209312
정신이 나갈 것 같습니다.,"클래스 안에 객체 두개를 인수로 갖는 함수를 만들려고 하는데 어디에도 관련 내용이 없습니다.구글이 요즘에 저에게 너무 무능합니다.클래스::함수(클래스&,클래스&);메인(){함수(객체,객체);}이게 왜 안되는 건가요. 정신이 나갈 것 같습니다.제가 이상한 질문을 하는 건가요만약 방법이 틀렸다면 어떻게 하는 지 좀 알려주시면 감사하겠습니다.",http://okky.kr/article/1207652
c++ class함수 질문입니다!!,"포인트라는 클래스를 만들어서 이름과 x값 y값을 받는 내용입니다.이때 처음 public에서 point의 생성자를 정의했는데 밑에 cpp파일에서 이 생성자를 이용하려고 할때 자꾸 ;이 필요하다는 내용과 point1,point2가 정의되지 않았다고 뜨네요 ㅠㅠ 어떻게 해야하나요??#include<iostream>#include<string>classPoint{public:Point(std::string pname,intpx,intpy){name=pname;x=px;y=py;}std::stringgetName(){returnname;}intgetX(){returnx;}intgetY(){returny;}voidsetName(std::string pname){name=pname;}voidsetX(intpx){x=px;}voidsetY(intpy){y=py;}private:std::string name;intx;inty;};#include<iostream>#include<string>#include""Point.h""usingnamespacestd;intmain(){cout<<""Name of p1: "";string pname;getline(cin,pname);cout<<""Position of p1: "";intpx,py;cin>>px>>py;Point(pname,px,py)point1;point1.setName(pname);point1.setX(px);point1.setY(py);cout<<point1.getName()<<"" (""<<point1.getX()<<"", ""<<point1.getY()<<"")""<<endl;cout<<""\n ""<<""Name of p2 : "";cin.ignore(100,'\n');getline(cin,pname);cout<<""Position of p1: "";cin>>px>>py;Point(pname,px,py)point2;point2.setName(pname);point2.setX(px);point2.setY(py);cout<<point2.getName()<<"" (""<<point2.getX()<<"", ""<<point2.getY()<<"")""<<endl;}",http://okky.kr/article/1207254
Octree에 관하여 질문이 있습니다. (C++),"하나의 큰 맵 흔히들 통맵이라고 하는 메쉬를 옥트리를 이용해서 컬링을 할 수 있는지가 궁금합니다.현재 메쉬는 1개의 파일 안에 32개의 다른 메쉬들로 구성이 되어있고 각각 메쉬들 또한 다른 텍스쳐를 사용하고 있습니다.IndexBuffer의 Index는 각 BoundingBox로 내부에 있는지 판별하고 저장을 했습니다.근데 이를 통하여 렌더를 하는 방식을 도저히 감을 잡질 못하겠습니다.가능 / 불가능 인지, 혹시 가능하다면 어떤식으로 렌더를 해야할지 조언을 주시면 감사하겠습니다 ㅠ.ㅠ",http://okky.kr/article/1205405
c++ 링크드 리스트 질문드립니다,"c++로 링크드 리스트를 구현중insert와 remove에서 find함수가 동작하지 않아find함수의 while문 뒤에 if문을 추가해주었더니실행시 segmentation falut로 아예 실행이 안되고 있습니다.파이썬으로 똑같이 구현을 하였을때는 문제가 없는데혹시 find함수에 문법적인 오류가 있을까요?도저히 답을 모르겠습니다....#include<iostream>usingnamespacestd;classIntElement{private:intvalue;IntElement* next;public:IntElement(){};IntElement(intval){value = val;next =NULL;}intgetValue(){returnvalue;}IntElement*getNext(){returnnext;}voidsetNext(IntElement*element){next = element;}};classIntSet{private:IntElement* mElements;intmSize;public:IntSet(){mElements =NULL;mSize =0;};IntSet(int*arr,intn){IntSet();for(inti =0; i< n; i++){insert(arr[i]);}};boolfind(intval){IntElement* crntnode = mElements;while(crntnode->getNext() !=NULL){if(crntnode->getValue() == val){returntrue;}crntnode =crntnode->getNext();}if(crntnode->getValue() == val){returntrue;}returnfalse;}voidinsert(intval){IntElement* newnode =newIntElement(val);IntElement* crntnode = mElements;if(find(val)){cout <<""set already has ""<< val <<endl;}else{if(mElements ==NULL){mElements = newnode;}else{while(crntnode->getNext()!=NULL){crntnode =crntnode->getNext();}crntnode->setNext(newnode);}}mSize++;};voidremove(intval){IntElement* crntnode = mElements;IntElement* prevnode = crntnode;if(find(val)){while(crntnode !=NULL){if(crntnode->getValue()== val){break;}prevnode = crntnode;crntnode =crntnode->getNext();}if(crntnode == mElements){mElements =crntnode->getNext();}elseif(crntnode ==NULL){prevnode->setNext(NULL);}else{prevnode->setNext(crntnode->getNext());}mSize--;deletecrntnode;}};voidclear(){mElements =NULL;mSize =0;};intgetSize(){returnmSize;};voidprintSet(){if(mSize ==0){cout <<""set is empty""<<endl;}else{while(mElements !=NULL){cout <<mElements->getValue() <<""->"";mElements =mElements->getNext();}cout << endl;}};IntElement*getElements(){returnmElements;};boolisEqual(IntSet&set){while(mElements !=NULL){if(set.find(mElements->getValue())){mElements =mElements->getNext();}else{returnfalse;}}returntrue;};};intmain(){intarr[4] = {1,2,3,4};IntSet s1;IntSets2(arr,4);s1.printSet();s2.printSet();s1.insert(4);s1.insert(1);s1.insert(2);s2.remove(3);s2.insert(1);s1.printSet();s2.printSet();if(s1.isEqual(s2)){cout <<"" s1 == s2""<< endl;}else{cout <<""s1 != s2""<<endl;}s1.clear();s2.clear();s1.printSet();s2.printSet();return0;}",http://okky.kr/article/1204683
참조리턴에 대해서 궁금한게 있습니다.,#include <iostream>#include <string>using namespace std;class Accumulator {int value;public:Accumulator(int value);Accumulator& add(int n);int get();};Accumulator::Accumulator(int value) {this->value = value;}Accumulator& Accumulator::add(int n) {value = value + n;return *this;}int Accumulator::get() {return value;}int main() {Accumulator acc(10);acc.add(5).add(6).add(7);cout << acc.get();}여기서Accumulator& Accumulator::add(int n) {value = value + n;return *this;} 이 함수에서 return 타입은 클래스Accumulator에 대한 참조이고 Accumulator this를 리턴해주는게 맞게 이해한 것인지 잘 모르겠씁니다.,http://okky.kr/article/1203892
C++ 설계 질문입니다.,"프로그램 설계를 처음 해봐서 이런 경우에는 어떤식으로 해결을 할지 모르겠습니다어떤 클래스의 객체 A가 있습니다.이 객체 A는 서로 다른 클래스의 객체 B와 C에 스마트 포인터로 참조되어 있습니다.특정 조건에 따라 B 객체에 신호가 오면(특정 함수가 호출되면) 객체 A를 소멸시켜야 하고,역시 C 객체에서 신호가 오면 객체 A를 소멸 시킬 수 있어어야 하는 상황입니다.그리고 A 객체에 역시 스스로 할당을 해제해야 하는 상황도 있습니다.A 객체가 소멸되면 객체 B, C는 A 개체에 접근을 못하게 해야합니다.이 경우 일반적인 방법으로는 도저히 해결방법이 없는 것 같아 질문드립니다.제가 생각한 방법은 두 가지 정도가 있습니다.첫 번째는 객체 A에 weak_ptr로 상위 객체 B, C를 연결해두는 방법입니다.예를들어 객체 B에서 소멸 신호가 오면, A객체에서 C객체로 weak_ptr로 접근해서 자신(A)의 shared_ptr을 reset시키는 방법입니다.객체 C에서 소멸신호가 오면 그 반대로, A 객체 스스로 소멸해야 할 경우 두 경우를 합치면 되는 방법입니다.하지만, 이 방법은 순환 참조문제랑 의존 관계가 역전되는 문제가 생깁니다.두 번째 방법은 객체 A 스스로를 shared_ptr로 참조시켜 놓고 필요할 때, reset으로 소멸 시키는 방법입니다.이때, 객체 B, C는 A 객체를 weak_ptr로 참조하고 있습니다.예를들어 객체 B나 C에서 소멸 신호가 오면 weak_ptr로 A 객체에 접근해서 A 자기 자신을 참조하는 shared_ptr를 reset하는 방법입니다.하지만, 이 방법도 의존 관계가 명확해지지 않고 스스로를 참조하는 방법은 좋은 방법이 아닌 듯 합니다.이 방법 말고도 원시포인터를 사용하는 방법도 있지만,댕글링 포인터가 생길 수 있어서 이 방법은 가능하면 피하고 싶습니다.고수님들 조언 부탁드립니다.",http://okky.kr/article/1203711
Opengl gluLookat 동차좌표,"안녕하세요. Opengl gluLookat()을 행렬로 나타내면 어떻게 나타날지가 궁금해서 질문남깁니다.gluLookat(eyex, eyey, eyez, atx, aty, atz, upx, upy, upz)를 동차좌표인 4x4행렬로 나타내면 어떻게 될까요?",http://okky.kr/article/1202403
static 클래스 멤버변수의 정의 위치 질문드립니다,"#include <iostream>using namespace std;class A{int a;static int b;};int A::b = 3;int main() {A a;return 0;}여기서 왜 int A::b = 3을 클래스 밖에서 정의했는지에 대해 알아보니클래스 안에서 정의하면 객체 생성 시 마다 초기화 된다는 내용은 이해했습니다만,그런 피상적인 답변이 아닌 메모리 관점 (어셈블리, data, bss 등)에서 접근했을 때어떤 식으로 접근을 해야 이해할 수 있을지 궁금합니다.또한 구글링 중 재밌는 내용을 발견했는데,#include <iostream>using namespace std;class A{public:int a;const static int b=3;};int main() {A a;cout<<A::b<<endl;return 0;}const static int b = 3;을 class 안에 적어줘도 실행이 되네요..위와 어떤 차이가 있어서 가능한지 너무 궁금합니다..",http://okky.kr/article/1200910
코드를 추가하고 싶은데 어떻게 해야 할지 모르겠습니다.,"#include<iostream>#include<string>#include<cstring>usingnamespacestd;classPassword{private:string password;public:Password(string str){password=str;}//비밀번호 확인boolcheck_password(string str){if(str==password)returntrue;returnfalse;}//비밀번호에 들어가야하는 영어와 숫자 확인voidvalidate_password(string str){intlower=0,upper=0,number=0,i=0;for(intj=0;j<str.length();j++){if(str[j]>='a'&&str[j]<='z')lower++;elseif(str[j]>='A'&&str[j]<='Z')upper++;elseif(str[j]>='0'&&str[j]<='9')number++;}if(number>0&&(upper+lower)>0)cout<<""암호가 설정되었습니다. ""<<endl;elsecout<<""패스워드는 영문자와 숫자가 포함되어야 합니다. ""<<endl;}//비밀번호 변경voidchange_password(string str){for(;;){cout<<""설정할 암호를 입력해주세요 (종료 : x) "";cin>>str;if(str==""x"")break;validate_password(str);}}};classQuiz{public:string str;inti=0;//비밀번호 &passwordvoidsolve(Password*p){string str;while(i!=1){cout<<""password input: "";cin>>str;(p->check_password(str));if(p->check_password(str)==true){p->change_password(str);i++;}}}};intmain(){Passwordpassword(""abcd1234"");Quiz q;q.solve(&password);return0;}비밀번호 탐색기를 만들고 있습니다. 위에 적힌 코드처럼 작성했는데 설정한 비밀번호를 맞는지 확인한 후에 종료를 하고 싶은데 그런 코드를 어떻게 작성해야하는지 모르겠습니다.",http://okky.kr/article/1199677
무한 반복해서 실행이 되는데 뭐가 문제일까요,"#include<iostream>#include<string>usingnamespacestd;classPassword{private:string password;public:Password(conststring str){password=str;};boolcheck_password(conststring str){return(str==password);};boolchange_password(conststring str){password=str;};boolvalidate_password(conststring str){intnum_alpha=0;intnum_digit=0;for(inti=0;i<str.size();i++){if(isalpha(str[i]))num_alpha++;if(isdigit(str[i]))num_digit++;}return(num_alpha>0&&num_digit>0);}};classQuiz{private:intloop;public:voidsolve(Password*p){string str;loop=1;while(loop){cout<<""input password: "";cin>>str;p->check_password(str);if(p->check_password(str)){boolchange_password();}}};voidchange_pasword(Password*p){string str;while(1)cout<<""enter the program use x"";cin>>str;if(str==""x""){loop=0;return;}if(p->validate_password(str));{p->change_password(str);return;}}};intmain(intargc,char*argv[]){Passwordpassword(""abcd1234"");Quiz q;q.solve(&password);return0;}실행하면 자꾸 input password만 실행되고 abcd1234를 입력해도 다른 문장이 나오질 않는데 뭐가 문제인지 모르겠어요 그 뒤에",http://okky.kr/article/1199618
초보인데 오류를 어떻게 수정해야할지 모르겠습니다,"비밀번호 abcd1234가 맞는지 확인하고영어와 숫자가 하나씩 들어가는 비밀번호를 만들고그 비밀번호가 맞는지 확인하는 코드를 작성 중입니다.그런데? main 함수는 수정하면 안되서 만든 코드가 오류가 너무 많이 나는데 검색을 해봐도 어디를 어떻게 수정해야 할지 모르겠습니다. 도와주세요#include <iostream>
#include <string>
 using namespace std;

 class Password {
         private:
			 string password;
public:
	void password(string str) {
		password = str;

	};
	
	bool check_password(string str) {
		return (str == password);

	};
	bool change_password() {
		password = str;

	};
	bool validate_password(string str) {
		int num_alpha = 0;
		int num_digit = 0;
		for (int i = 0; i < str.size(); i++) {
			if (isalpha(str[i]))num_alpha++;
			if (isdigit(str[i]))num_digit++;
		}
		return (num_alpha > 0 && num_digit > 0);

	};
	
};

 class Quiz {
 private:
	 int loop;
 public:
	 void solve(Password* p) {
		 string str;
		 loop = 1;
		 while (loop) {
			 cout << ""input password: "";
			 cin >> str;
			 p->check_password(str);
			 if (p->check_password(str)) {
				 bool change_password();

			 }

		 }

	 };
	 void change_pasword(Password* p) {
		 string str;
		 while (1)
			 cout << ""end the program use x"";
		 cin >> str;
		 if (str == ""x"") {
			 loop = 0;
			 return;
		 }
		 if (p->validate_password(str)); {
			 p->change_password(str);
			 return;
		 }
	 }
 };


 int main(int argc, char* argv[]) {
	 Password password(“abcd1234”);
	 Quiz q;
	 q.solve(&password);
	 return 0;
 }",http://okky.kr/article/1199535
개초보인데 버블정렬을 만들어봤는데 ntdll.pdb 로드되지않음 이 뜹니다 뭐가 문제인지 모르겠습니다,void bouble(arr* _arr){int data = 0;int a = 0;while (true){for (int i = 0; ; i < _arr->icount){if (_arr->inp[i] < _arr->inp[i + 1]){data = _arr->inp[i];_arr->inp[i] = _arr->inp[i + 1];_arr->inp[i + 1] = data;++i;}else{++i;}}if (a == _arr->icount - 1){break;}else++a;}}컴파일 단계에서는 문제가 없는데 디버그만 하면 자꾸 오류가 뜹니다 진짜 이유를 몰라요,http://okky.kr/article/1199435
C++ 다중 포인터 관련 질문입니다.,안녕하세요 C++ 공부 중인 학생입니다.다름이 아니라 다중 배열 관련 과제를 하던 중 배열 값을 바꾸는 것이 아닌배열 주소를 바꿔서 푸는 문제를 내주셨습니다2시간가량에 검색 끝에도 원하는 답을 찾지 못해서 질문하게 됐습니다int main(){auto arr = new int[10][10];// 모든 배열을 초기화했다고 가정auto tmp = arr[i];arr[i] = arr[j];arr[j] = arr[i];}대략 이렇게 조금씩 변경하면서 다양한 방법을 시도해 봤지만 주솟값이 안 변하고값만 변하거나 식이 수정할 수 있는 lvalue여야 합니다. 오류가 뜹니다조언 주시면 감사하겠습니다.,http://okky.kr/article/1199386
"20년된 개발자 의뢰받습니다 c++,java,qt android","포토폴리오 유튜브 연결유튜브 자율주행https://www.youtube.com/shorts/ru-sHbXlP2420년된 개발자 의뢰받습니다 c++,java,qt android이메일dkdlehf12345@naver.com위법안해요 주식,게임,비트코인 안해요",http://okky.kr/article/1198813
이직을 위한 코딩테스트 언어 선택 및 공부 질문좀 드립니다,"안녕하세요, 자바 웹개발 1년차 백엔드 주니어입니다다름아니라 이직을 준비중인데요..대기업 중고신입을 노려보고자 합니다자료구조나 알고리즘 이런건 학부생때 C로 수업 한번 들은게 끝이라... 다시 공부를 해야하는데그간 계속 자바를 써와서 익숙하지 않은 C나 C++로 다시 공부를 해야될까요?아니면 자바 알고리즘 책을 사서 그걸 토대로 공부하는게 맞을까요?예전에 잠깐 PS 할 때 C++ 풀이가 훨씬 많아서 C++로 잠깐 했었던 기억이 있었는데솔직히 포인터에 대한 거부감도 심하고...자바가 익숙해서 자바로 공부를 할까 하다가도자바 풀이가 별로 없는걸 생각해보면 C++이 맞나 싶기도하다가C++로 해도 앞으로 쭉 자바 개발자로 일할 것 같은데 의미가 있나 싶기도 하구요검색해봐도 결론은 ""본인이 익숙한 언어로 하면 된다"" 라는 반응이 대부분인데 막상 결정하기가 쉽지 않네요.선배님들은 어떻게 생각하시나요..?",http://okky.kr/article/1197851
